url,price,status,timestamp,case,errorType
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3015,0.0219,OK,01/11/2021 23:05:50,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3016,0.0219,OK,01/11/2021 23:06:12,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3017,0.0219,OK,01/11/2021 23:06:35,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3018,0.0429,OK,01/11/2021 23:06:57,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3019,0.0429,OK,01/11/2021 23:07:19,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3020,0.0429,OK,01/11/2021 23:07:41,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3021,0.0219,OK,01/11/2021 23:08:04,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3022,0.0219,OK,01/11/2021 23:08:26,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3023,0.0219,OK,01/11/2021 23:08:49,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3024,0.0219,OK,01/11/2021 23:09:11,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3025,0.0219,OK,01/11/2021 23:09:34,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3026,0.0219,OK,01/11/2021 23:09:56,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3027,0.0219,OK,01/11/2021 23:10:19,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3028,0.0769,OK,01/11/2021 23:10:42,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3029,0.0219,Not OK,01/11/2021 23:10:50,sell,"Traceback (most recent call last):
  File ""main.py"", line 46, in <module>
    sellBtn.click()
  File ""/Library/Python/3.8/site-packages/selenium/webdriver/remote/webelement.py"", line 80, in click
    self._execute(Command.CLICK_ELEMENT)
  File ""/Library/Python/3.8/site-packages/selenium/webdriver/remote/webelement.py"", line 693, in _execute
    return self._parent.execute(command, params)
  File ""/Library/Python/3.8/site-packages/selenium/webdriver/remote/webdriver.py"", line 418, in execute
    self.error_handler.check_response(response)
  File ""/Library/Python/3.8/site-packages/selenium/webdriver/remote/errorhandler.py"", line 243, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.StaleElementReferenceException: Message: stale element reference: element is not attached to the page document
  (Session info: chrome=95.0.4638.69)
Stacktrace:
0   chromedriver                        0x000000010fcc75e9 chromedriver + 2749929
1   chromedriver                        0x000000011037e5c3 chromedriver + 9790915
2   chromedriver                        0x000000010fa52828 chromedriver + 174120
3   chromedriver                        0x000000010fa556a1 chromedriver + 186017
4   chromedriver                        0x000000010fa554c1 chromedriver + 185537
5   chromedriver                        0x000000010fa5575c chromedriver + 186204
6   chromedriver                        0x000000010fa88f4b chromedriver + 397131
7   chromedriver                        0x000000010fa7c6a9 chromedriver + 345769
8   chromedriver                        0x000000010faa4712 chromedriver + 509714
9   chromedriver                        0x000000010fa7c535 chromedriver + 345397
10  chromedriver                        0x000000010faa498e chromedriver + 510350
11  chromedriver                        0x000000010fab6c6b chromedriver + 584811
12  chromedriver                        0x000000010faa4933 chromedriver + 510259
13  chromedriver                        0x000000010fa7ad6e chromedriver + 339310
14  chromedriver                        0x000000010fa7c095 chromedriver + 344213
15  chromedriver                        0x000000010fc8e3bf chromedriver + 2515903
16  chromedriver                        0x000000010fca0f2f chromedriver + 2592559
17  chromedriver                        0x000000010fc72bdf chromedriver + 2403295
18  chromedriver                        0x000000010fca22da chromedriver + 2597594
19  chromedriver                        0x000000010fc83bcc chromedriver + 2472908
20  chromedriver                        0x000000010fcbb988 chromedriver + 2701704
21  chromedriver                        0x000000010fcbbb11 chromedriver + 2702097
22  chromedriver                        0x000000010fccc5e8 chromedriver + 2770408
23  libsystem_pthread.dylib             0x00007fff6e2be109 _pthread_start + 148
24  libsystem_pthread.dylib             0x00007fff6e2b9b8b thread_start + 15

"
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3030,0.0219,OK,01/11/2021 23:11:12,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3031,0.0219,OK,01/11/2021 23:11:35,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3032,0.0219,OK,01/11/2021 23:11:56,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3033,0.0429,OK,01/11/2021 23:12:19,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3034,0.0219,OK,01/11/2021 23:12:42,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3035,0.0219,OK,01/11/2021 23:13:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3036,0.0969,OK,01/11/2021 23:13:25,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3037,0.0219,OK,01/11/2021 23:13:48,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3038,0.0219,OK,01/11/2021 23:14:11,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3039,0.0219,OK,01/11/2021 23:14:33,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3040,0.0219,OK,01/11/2021 23:14:55,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3041,0.0769,OK,01/11/2021 23:15:18,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3042,0.0219,OK,01/11/2021 23:15:41,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3043,0.0219,OK,01/11/2021 23:16:04,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3044,0.0219,OK,01/11/2021 23:16:34,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3045,0.0219,OK,01/11/2021 23:16:58,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3046,0.0219,OK,01/11/2021 23:17:21,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3047,0.0429,OK,01/11/2021 23:17:44,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3048,0.0769,OK,01/11/2021 23:18:08,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3049,0.0219,OK,01/11/2021 23:18:31,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3050,0.1369,OK,01/11/2021 23:18:56,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3051,0.0219,OK,01/11/2021 23:19:19,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3052,0.0219,OK,01/11/2021 23:19:43,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3053,0.0219,OK,01/11/2021 23:20:07,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3054,0.0219,OK,01/11/2021 23:20:31,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3055,0.0219,OK,01/11/2021 23:20:55,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3056,0.0219,OK,01/11/2021 23:21:18,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3057,0.0429,OK,01/11/2021 23:21:42,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3058,0.0219,OK,01/11/2021 23:22:05,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3059,0.0219,OK,01/11/2021 23:22:29,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3060,0.0219,OK,01/11/2021 23:22:53,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3061,0.0219,OK,01/11/2021 23:23:16,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3062,0.0429,OK,01/11/2021 23:23:40,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3063,0.0219,OK,01/11/2021 23:24:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3064,0.0219,OK,01/11/2021 23:24:27,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3065,0.0219,OK,01/11/2021 23:24:51,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3066,0.0429,OK,01/11/2021 23:25:14,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3067,0.0429,OK,01/11/2021 23:25:39,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3068,0.0219,OK,01/11/2021 23:26:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3069,0.0219,OK,01/11/2021 23:26:26,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3070,0.0219,OK,01/11/2021 23:26:50,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3071,0.0219,OK,01/11/2021 23:27:14,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3072,0.0429,OK,01/11/2021 23:27:37,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3073,0.0219,OK,01/11/2021 23:28:01,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3074,0.0219,OK,01/11/2021 23:28:25,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3075,0.0219,OK,01/11/2021 23:28:48,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3076,0.0219,OK,01/11/2021 23:29:12,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3077,0.0219,OK,01/11/2021 23:29:36,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3078,0.0219,OK,01/11/2021 23:30:00,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3079,0.0219,OK,01/11/2021 23:30:24,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3080,0.0219,OK,01/11/2021 23:30:47,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3081,0.0219,OK,01/11/2021 23:31:11,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3082,0.0219,OK,01/11/2021 23:31:34,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3083,0.0219,OK,01/11/2021 23:31:58,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3084,0.0769,OK,01/11/2021 23:32:21,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3085,0.0219,OK,01/11/2021 23:32:45,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3086,0.0429,OK,01/11/2021 23:33:08,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3087,0.0219,OK,01/11/2021 23:33:32,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3088,0.0429,OK,01/11/2021 23:33:55,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3089,0.0219,OK,01/11/2021 23:34:19,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3090,0.0219,OK,01/11/2021 23:34:43,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3091,0.0219,OK,01/11/2021 23:35:07,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3092,0.0219,OK,01/11/2021 23:35:32,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3093,0.0219,OK,01/11/2021 23:35:55,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3094,0.0219,OK,01/11/2021 23:36:19,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3095,0.0219,OK,01/11/2021 23:36:42,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3096,0.0219,OK,01/11/2021 23:37:06,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3097,0.0219,OK,01/11/2021 23:37:30,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3098,0.0219,OK,01/11/2021 23:37:53,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3099,0.0219,OK,01/11/2021 23:38:17,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3100,0.0429,OK,01/11/2021 23:38:40,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3101,0.0429,OK,01/11/2021 23:39:04,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3102,0.0219,OK,01/11/2021 23:39:28,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3103,0.0429,OK,01/11/2021 23:39:52,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3104,0.0219,OK,01/11/2021 23:40:15,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3105,0.0219,OK,01/11/2021 23:40:39,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3106,0.0219,OK,01/11/2021 23:41:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3107,0.0219,OK,01/11/2021 23:41:26,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3108,0.0219,OK,01/11/2021 23:41:50,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3109,0.0219,OK,01/11/2021 23:42:14,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3110,0.0219,OK,01/11/2021 23:42:37,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3111,0.0219,OK,01/11/2021 23:43:01,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3112,0.0429,OK,01/11/2021 23:43:25,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3113,0.0219,OK,01/11/2021 23:43:48,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3114,0.0429,OK,01/11/2021 23:44:12,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3115,0.0219,OK,01/11/2021 23:44:35,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3116,0.0969,OK,01/11/2021 23:45:00,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3117,0.0219,OK,01/11/2021 23:45:23,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3118,0.0219,OK,01/11/2021 23:45:46,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3119,0.0429,OK,01/11/2021 23:46:10,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3120,0.0219,OK,01/11/2021 23:46:34,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3121,0.0219,OK,01/11/2021 23:46:57,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3122,0.0219,OK,01/11/2021 23:47:21,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3123,0.0219,OK,01/11/2021 23:47:45,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3124,0.0219,OK,01/11/2021 23:48:08,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3125,0.0219,OK,01/11/2021 23:48:32,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3126,0.0219,OK,01/11/2021 23:48:55,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3127,0.0219,OK,01/11/2021 23:49:18,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3128,0.0219,OK,01/11/2021 23:49:43,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3129,0.0219,OK,01/11/2021 23:50:06,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3130,0.0429,OK,01/11/2021 23:50:30,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3131,0.0219,OK,01/11/2021 23:50:55,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3132,0.0219,OK,01/11/2021 23:51:18,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3133,0.0219,OK,01/11/2021 23:51:42,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3134,0.0219,OK,01/11/2021 23:52:05,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3135,0.0219,OK,01/11/2021 23:52:29,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3136,0.0219,OK,01/11/2021 23:52:52,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3137,0.0219,OK,01/11/2021 23:53:15,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3138,0.0219,OK,01/11/2021 23:53:39,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3139,0.0219,OK,01/11/2021 23:54:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3140,0.0219,OK,01/11/2021 23:54:26,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3141,0.0219,OK,01/11/2021 23:54:50,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3142,0.0429,OK,01/11/2021 23:55:14,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3143,0.0219,OK,01/11/2021 23:55:38,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3144,0.0219,OK,01/11/2021 23:56:02,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3145,0.0219,OK,01/11/2021 23:56:26,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3146,0.0219,OK,01/11/2021 23:56:49,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3147,0.0219,OK,01/11/2021 23:57:12,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3148,0.0769,OK,01/11/2021 23:57:36,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3149,0.0219,OK,01/11/2021 23:57:59,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3150,0.0429,OK,01/11/2021 23:58:23,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3151,0.0429,OK,01/11/2021 23:58:46,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3152,0.0219,OK,01/11/2021 23:59:10,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3153,0.0429,OK,01/11/2021 23:59:34,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3154,0.0429,OK,01/11/2021 23:59:57,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3155,0.0219,OK,02/11/2021 00:00:21,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3156,0.0429,OK,02/11/2021 00:00:45,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3157,0.0429,OK,02/11/2021 00:01:09,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3158,0.0219,OK,02/11/2021 00:01:32,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3159,0.0219,OK,02/11/2021 00:01:57,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3160,0.0219,OK,02/11/2021 00:02:20,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3161,0.1669,OK,02/11/2021 00:02:44,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3162,0.0219,OK,02/11/2021 00:03:08,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3163,0.0429,OK,02/11/2021 00:03:31,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3164,0.0429,Not OK,02/11/2021 00:03:52,sell,Can not open Metamask.
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3165,0.0219,OK,02/11/2021 00:04:15,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3166,0.0219,OK,02/11/2021 00:04:39,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3167,0.0219,OK,02/11/2021 00:05:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3168,0.1369,OK,02/11/2021 00:05:28,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3169,0.0219,OK,02/11/2021 00:05:52,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3170,0.0429,OK,02/11/2021 00:06:15,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3171,0.0219,OK,02/11/2021 00:06:39,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3172,0.0429,OK,02/11/2021 00:07:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3173,0.0429,OK,02/11/2021 00:07:27,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3174,0.0429,OK,02/11/2021 00:07:50,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3175,0.0219,OK,02/11/2021 00:08:15,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3176,0.0219,OK,02/11/2021 00:08:39,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3177,0.0219,OK,02/11/2021 00:09:03,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3178,0.0219,OK,02/11/2021 00:09:27,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3179,0.0219,OK,02/11/2021 00:09:50,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3180,0.0219,OK,02/11/2021 00:10:14,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3181,0.0219,OK,02/11/2021 00:10:38,sell,
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3182,0.0219,OK,02/11/2021 00:11:01,sell,
