url,price
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3101,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3102,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3103,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3104,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3105,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3106,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3107,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3108,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3109,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3110,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3111,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3112,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3113,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3114,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3115,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3116,0.0969
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3117,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3118,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3119,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3120,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3121,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3122,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3123,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3124,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3125,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3126,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3127,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3128,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3129,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3130,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3131,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3132,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3133,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3134,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3135,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3136,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3137,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3138,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3139,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3140,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3141,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3142,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3143,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3144,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3145,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3146,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3147,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3148,0.0769
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3149,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3150,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3151,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3152,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3153,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3154,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3155,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3156,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3157,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3158,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3159,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3160,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3161,0.1669
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3162,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3163,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3164,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3165,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3166,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3167,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3168,0.1369
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3169,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3170,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3171,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3172,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3173,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3174,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3175,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3176,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3177,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3178,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3179,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3180,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3181,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3182,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3183,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3184,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3185,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3186,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3187,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3188,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3189,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3190,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3191,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3192,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3193,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3194,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3195,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3196,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3197,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3198,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3199,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3200,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3201,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3202,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3203,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3204,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3205,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3206,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3207,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3208,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3209,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3210,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3211,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3212,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3213,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3214,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3215,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3216,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3217,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3218,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3219,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3220,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3221,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3222,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3223,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3224,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3225,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3226,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3227,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3228,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3229,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3230,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3231,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3232,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3233,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3234,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3235,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3236,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3237,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3238,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3239,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3240,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3241,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3242,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3243,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3244,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3245,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3246,0.1669
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3247,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3248,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3249,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3250,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3251,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3252,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3253,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3254,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3255,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3256,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3257,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3258,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3259,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3260,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3261,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3262,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3263,0.0969
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3264,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3265,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3266,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3267,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3268,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3269,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3270,0.0969
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3271,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3272,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3273,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3274,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3275,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3276,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3277,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3278,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3279,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3280,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3281,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3282,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3283,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3284,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3285,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3286,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3287,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3288,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3289,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3290,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3291,0.0429
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3292,0.0219
https://opensea.io/assets/0x43fb98305641c8aa1514ff15e00e007df02f711e/3293,0.0429
